TimeStamp,JobId,JobStateId,Priority,TokenAllocation,QuotaTokens,AUId,VCId,TotalWaitingTimeInMins,random,SLA,JobRegistryId,IsYieldedEnabled,IsYieldForEnabled,YieldScopePriority_X,YieldScopePriority_Y
2020-08-07 09:36:08.613,368fe4de-36d6-46ea-92e4-bff4777d573f,0,1000,110,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,10.696189038333333,f8f44e1c-1e22-4fc9-b2bb-00000581264f,NULL,4923,1,1,1,0
2020-10-24 08:27:44.587,7036efad-7827-47af-abab-98efd84b2251,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,1.4754603916666666,5a5e5510-c040-4bd1-a7be-0000062d2b12,NULL,4923,1,1,1,0
2020-01-04 12:03:40.970,204a87e5-72fa-4fe8-ae6f-4a76ad862713,1,2001,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.5398046483333333,32741f04-1015-48c3-96e1-00000971e581,NULL,4923,1,1,1,0
2018-04-27 09:02:41.453,aebfca61-9254-4d96-af76-5645a17ee58e,0,1000,80,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.388691725,34d2287a-638a-4cb3-83aa-00000eddc431,NULL,4923,1,1,1,0
2020-11-25 10:45:51.093,38e54d33-7511-45a8-9b7e-cd4d92a45952,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,23.82342240166667,43559529-7d35-452a-bc67-00000f443631,NULL,4923,1,1,1,0
2020-11-03 12:36:18.210,d8cd3ff3-9eac-49cf-a46a-fc8f106f3324,0,1200,15,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,8.24203983,6649f03c-670e-4c08-9e4a-000011d522be,NULL,4923,1,1,1,0
2018-09-01 11:42:54.517,50248f0a-0fe9-4088-94a7-f0ec5e35aa33,0,1000,90,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,196.30698304666666,8b376d94-2f93-4ff8-a64a-0000122dbb85,NULL,4923,1,1,1,0
2020-12-07 11:34:21.727,9fd936be-fe56-4746-86fa-4143fa2f0361,0,1000,70,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,23.708112343333333,4cde23d0-73fc-4a07-98f3-000014a1465f,NULL,4923,1,1,1,0
2019-09-10 18:54:56.750,e95741b0-9cec-4a53-ad7b-b59c8c2b6086,0,1000,21,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.6691564783333334,5b716c4b-77d0-4acd-be6a-00001848e653,NULL,4923,1,1,1,0
2021-07-30 11:37:23.280,8cffb537-517c-4efd-9b18-6c89f9d85936,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,32.311623616666665,1fe9cd28-a930-48ce-b591-00001b0905a1,NULL,4923,1,1,1,0
2020-11-09 09:39:43.473,274db7c2-79c4-488e-ad9a-f1bf19a5d7e0,0,1000,140,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,3.2429039166666667,fbb28e9c-1986-4697-a29f-00001d61bcfc,NULL,4923,1,1,1,0
2020-07-27 12:11:33.987,28ff1238-bb06-40e0-948e-7593c8c29d16,0,1200,31,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,1.6176346766666667,6db607e4-c641-424c-a31e-00001f65642d,NULL,4923,1,1,1,0
2018-08-10 14:08:28.487,7c1557fd-1adc-45f3-be6d-c7d03d966957,0,2001,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,120.81112414,d68c1a65-e812-4b48-bc4b-00002130f60b,NULL,4923,1,1,1,0
2020-12-05 10:55:16.157,f37afab2-efef-4080-a269-1e395f5c0665,0,1200,29,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,3.542044555,2def3306-1328-43b8-8d05-0000226fe96b,NULL,4923,1,1,1,0
2020-01-21 09:18:08.677,02cce057-de9a-4896-9760-0f0b174eebe7,0,1000,190,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.06883266166666667,90812c39-4b29-4f57-8a21-000025ddf9a5,NULL,4923,1,1,1,0
2019-06-21 20:23:06.320,658cdea2-e631-4cf5-936a-a7e31a88503e,0,1000,29,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.638043865,17eeee0e-c0a9-477d-9d2b-000029784032,NULL,4923,1,1,1,0
2018-08-12 13:22:26.080,c7262691-a632-4584-83c1-2f962153d490,0,1000,25,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,18.361497453333335,73f17288-3e86-4397-a3a4-00002aee72f3,NULL,4923,1,1,1,0
2020-10-27 09:12:33.927,69eb5b22-3233-4809-825d-4fbc35fa3aaf,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.069802318333333,3f94a546-1841-48bb-b1bb-00002c861f0c,NULL,4923,1,1,1,0
2021-07-31 11:04:51.650,8fe0721f-4464-42b5-bad9-d604afc51b89,0,2001,49,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,24.381923273333335,170f5eec-8268-4090-89f8-000030388bfc,NULL,4923,1,1,1,0
2020-05-22 08:52:05.767,47f2bdca-9764-4336-b8b3-951cc3d31329,0,1000,60,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,16.23983054,c09b823e-3272-48be-b566-000030c66d4c,NULL,4923,1,1,1,0
2021-07-30 14:43:21.963,9bfe0b64-5b75-458a-987b-2bc647c16669,0,1200,37,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,23.787038435,5d5325a3-e18f-4914-8086-0000354c8341,NULL,4923,1,1,1,0
2020-09-21 08:27:37.453,098913cb-b5ea-46a6-9020-5e66634eb296,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.235146873333333,6ae91264-b7df-43c7-b4fa-0000379aa9b8,NULL,4923,1,1,1,0
2018-09-17 08:42:29.863,3a1a541a-ec0e-4e70-a219-d6987388d127,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.057117121666666666,e22d5baa-419b-48bd-9325-0000399252cf,NULL,4923,1,1,1,0
2021-01-04 12:41:43.987,9e6b5e46-74c7-4042-b54a-fc02130a9f83,0,1200,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,43.49037649,6785f731-b44d-4f56-a1a3-00003b0c87d0,NULL,4923,1,1,1,0
2020-04-05 08:12:15.527,82c0661e-e863-46d9-90dd-eb87965660c5,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,2.2798141866666666,ac5f2d7e-46f6-4da8-85e9-00003b73a500,NULL,4923,1,1,1,0
2021-04-19 14:10:49.600,93add1ad-1568-400a-9490-6f471603b1c6,0,100,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0,57392415-515e-46e4-9722-00003bd368dc,NULL,4923,1,1,1,0
2020-03-03 09:25:52.483,3970c93e-b587-49b4-bd74-31947664c21d,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,2.9037295383333332,4674a489-e95f-407b-a18b-00003f792ea1,NULL,4923,1,1,1,0
2019-03-02 01:22:24.993,c2e637d7-db56-43d3-a891-01e83f151849,0,2001,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.8000686850000001,7f4c0bed-0221-4105-a2eb-00003ff9e0a4,NULL,4923,1,1,1,0
2020-12-10 11:49:50.720,666df20e-0bb0-41b6-a17d-22d2fcfb2f42,0,1000,100,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,116.54604673166666,8c0cf67e-e4f3-4921-b193-00004023e054,NULL,4923,1,1,1,0
2020-12-16 09:50:21.090,b735ce49-ab16-4b31-b41a-f3845e34a0ab,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,9.582545066666667,6d42df03-35e4-491f-971e-00004601e0d5,NULL,4923,1,1,1,0
2020-11-25 10:48:56.937,2051c675-eb48-455c-8952-6044459aa812,0,1000,170,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,35.00529924666667,d306fa94-2076-40d9-b6c3-00004630bca8,NULL,4923,1,1,1,0
2018-09-27 16:16:23.330,b4073f6b-071d-4a4b-be17-b7e50da77e82,1,1000,23,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,15.058637681666667,1ca29770-ddb4-4b6d-8f08-00004b2874f1,NULL,4923,1,1,1,0
2020-10-30 07:46:14.230,8a949ba5-a5c1-45f8-a7ef-1ad64401fb7e,1,100,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,1.226477585,802ac374-c7e3-4c2b-a0b8-00004f3fa7f6,NULL,4923,1,1,1,0
2020-12-14 17:53:55.657,a75d272e-358d-4c57-aded-bd8352fe7765,1,100,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,13.434237305,823815ae-1ab2-4ebb-8d6a-00004f7cf9ed,NULL,4923,1,1,1,0
2020-04-25 11:03:07.837,afb500af-7bdd-4ed1-8ca7-0c727fd041ee,0,1200,39,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.796600921666667,3d9dca0f-cd62-4348-893d-000052ab5edf,NULL,4923,1,1,1,0
2020-06-05 09:46:56.387,53cab4df-8108-4d3a-b7b8-41eb7c836299,0,1000,190,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.655339561666667,c30d2c40-7ebd-4418-b92c-00005828bafc,NULL,4923,1,1,1,0
2020-12-07 11:16:16.173,63a668e7-583d-4168-855e-1024793fb749,0,1000,100,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,2.4794539233333333,2ee4af44-c5bf-46d5-b1ea-00005974aeba,NULL,4923,1,1,1,0
2019-01-12 14:02:37.677,e1c7520a-d470-49bc-bdbf-6ceae416154e,0,1000,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,37.91799549,c7ab8877-f859-4e73-8bf2-00005b753da2,NULL,4923,1,1,1,0
2020-11-11 10:43:53.943,43d52190-59d2-4e01-b7ab-6c96d1674067,0,1000,210,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.522376545,46cd29f0-2483-44f8-82aa-00005b7ee8bb,NULL,4923,1,1,1,0
2019-03-13 10:08:24.890,96ed6c31-c9e7-4ac1-9594-9b982ed22c7e,1,2001,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,27.555139333333333,f7cc0950-c372-41ab-8e91-00005bf9126e,NULL,4923,1,1,1,0
2020-12-09 09:33:44.950,fd84e101-a4b4-449d-9735-54b3a592be0b,0,1000,190,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,16.50270694,28b92fbb-8329-4f98-90c6-00005cd6497f,NULL,4923,1,1,1,0
2020-05-22 08:30:46.603,13f85fd9-5d04-4779-94eb-7527da3b5dee,0,1000,80,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.426228638333334,c2580f59-16b3-4273-8880-00005d655988,NULL,4923,1,1,1,0
2020-06-26 09:35:37.303,9662e39f-4331-4c2f-8821-b7ff8345a2a6,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,6.835334378333333,d22c309a-bcdf-4079-9974-000060c3a99c,NULL,4923,1,1,1,0
2019-06-27 09:37:49.027,df095f71-9e12-4559-881c-f626fb824721,0,1000,300,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.39339572833333336,4e9f90fa-7b86-43cc-9a47-000061b7bd32,NULL,4923,1,1,1,0
2020-12-28 08:54:57.043,38ce03bb-0446-4cf1-9637-459139166c9b,0,600,1500,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,68.53114875166666,d253a893-dfd7-449c-b622-000061f11f03,NULL,4923,1,1,1,0
2018-08-10 14:38:26.067,23413991-6f64-4671-b403-875153a14c93,0,1000,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,11.372805008333334,e3beec0f-27aa-488a-893d-000069b38378,NULL,4923,1,1,1,0
2019-03-20 17:39:24.640,c305ee5a-f81e-4165-beaa-55fdd2b29850,0,2001,1500,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,15.238681146666668,a7fe9b91-2e54-4474-8858-00006a0f86fe,NULL,4923,1,1,1,0
2021-04-15 11:36:52.917,808a98ee-07da-49a2-abd0-3a905188d448,0,1000,130,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,14.16229233,709fcab0-8892-4cc1-a909-00006a814846,NULL,4923,1,1,1,0
2020-12-02 12:08:07.063,944f49a9-49bc-4697-a6fb-832c7eca68ca,0,1200,39,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,2.966584605,9529fb81-25c9-412a-9af2-00006a82945b,NULL,4923,1,1,1,0
2021-02-10 11:26:57.557,9a40a4da-3882-4d26-9424-341d7224d43c,0,2001,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,3.317490043333333,23af0f45-dc19-4538-8622-00006d535491,NULL,4923,1,1,1,0
2021-05-11 11:38:09.927,6dea411d-5bc4-4c38-bd05-0d6a0c654cde,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.7666092766666667,47ffc9e7-df4d-4d58-a970-00006e8a5038,NULL,4923,1,1,1,0
2020-11-22 10:00:21.920,a142dc0e-3d5f-4f83-bb4e-c1cee73acc7e,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.818119118333334,00a9fb5d-3bda-4d3f-a7fe-000071523011,NULL,4923,1,1,1,0
2020-05-08 08:49:53.940,cecba821-9ca1-440b-bd98-09d7b2621d42,0,1200,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,15.124536983333334,0856fdc6-8337-478d-9743-000072a44bf3,NULL,4923,1,1,1,0
2020-08-04 08:17:38.767,a0d761db-e6ff-41bc-b0ec-440f8cfa2d9a,0,1000,100,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,6.25667972,0736d52c-a470-483d-8acf-00007302c589,NULL,4923,1,1,1,0
2020-12-28 09:17:22.160,53a023bd-627e-4fcd-9b1d-74fdbf335c87,0,600,1500,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,59.84131619166667,967313e3-8a76-4bd8-9dcb-0000783cb874,NULL,4923,1,1,1,0
2020-12-15 09:50:57.693,c3cc7304-03b7-431a-92bd-4cfa3c0cc7d5,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,16.263573085,3372eb63-30b5-4abe-b9d4-00007f72bb10,NULL,4923,1,1,1,0
2020-11-19 11:44:17.107,093a7fd8-4ed9-400f-b3d1-3aa23cd43bc2,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,16.159948798333335,0acbd3a4-cc7e-47ff-926f-00008056b55d,NULL,4923,1,1,1,0
2018-06-15 12:41:49.327,3a56e5d7-18a6-4786-8248-5dc521577f2b,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,32.56299387,4abbe85d-bdd4-4b4a-bff6-000080aacd60,NULL,4923,1,1,1,0
2019-01-22 14:30:09.310,b86c5e1c-0de4-43b4-b06d-637885495fd6,0,1000,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.79886493,3c41ec6d-149c-453a-bd90-000080faf1ff,NULL,4923,1,1,1,0
2019-03-03 11:49:00.613,dd5dae88-2f48-42d6-8b98-146564f5a7bd,0,2001,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,17.502605768333332,ad382fe5-4c09-4cb9-bf8a-000081d9501c,NULL,4923,1,1,1,0
2019-03-16 10:30:03.617,17456921-dcc2-4b18-beb7-deacae2f5008,0,2001,90,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.8340004766666667,8fe85389-cc74-412e-bd3a-00008276c661,NULL,4923,1,1,1,0
2020-01-12 13:42:59.027,b2a44d55-c169-4cee-9645-106935e27717,0,1200,29,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.06644717166666667,3be5b7a8-5b21-49fd-950b-00008856bf7f,NULL,4923,1,1,1,0
2020-12-14 10:15:04.447,b2f26a75-9ef7-4402-b6b5-7f286a575d68,0,1000,170,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,37.484810861666666,07364265-ae77-4d83-81fa-00008a1db8af,NULL,4923,1,1,1,0
2018-07-19 12:36:40.010,c945455b-0d28-4173-b59c-aa0ded2a6558,0,1000,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,10.299256708333333,34d39478-4d79-4d82-b756-00008aaa7947,NULL,4923,1,1,1,0
2020-12-28 11:41:33.590,f95d03ba-4895-4029-8b25-14c6109a0cbf,0,1000,190,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,30.46958095,12b1c82f-49f0-48d7-b930-00008ab696fa,NULL,4923,1,1,1,0
2021-03-25 11:52:44.500,e3632dd9-d098-47e0-b0ae-7d5201dd683f,0,1000,210,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,6.983779276666667,805c8d5b-ed61-47d0-8b94-00008b8423bb,NULL,4923,1,1,1,0
2020-11-20 11:03:56.777,f671a802-c9f2-41e0-85b3-3bcc4c02604b,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,68.05531635166666,c9970609-0e59-4dbf-9a2f-00008bf108e2,NULL,4923,1,1,1,0
2021-01-04 10:06:24.503,07914583-9e34-4c8d-9176-3912a113765a,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,32.641444215,0a3634c6-80c3-4152-ac93-00008c3c677f,NULL,4923,1,1,1,0
2018-07-25 09:41:07.693,653964de-bf8c-459d-9d30-bea8223509f0,0,1000,100,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,11.27080351,8e1393c8-d0a4-4136-b4c8-00008f0bf321,NULL,4923,1,1,1,0
2019-05-29 11:20:31.923,2587f334-eb79-45c9-8b59-1b50b9a475f0,0,250,1429,10164,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0,5ddc5804-6445-45fc-8f2a-000092487ad5,2019-05-29 02:00:00.000,2817,1,1,1,0
2020-10-24 08:27:44.587,6ced36ce-49c0-4ee4-a0c1-a815ccb3a98c,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.753307410000001,5dc8c86e-bb53-4811-b25b-0000927636d0,NULL,4923,1,1,1,0
2018-08-28 08:19:26.730,acfb9a41-64cf-4204-9859-704d992f6b3d,0,1000,100,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.64034845,fe69580d-2b44-4f7d-aff7-00009368aefa,NULL,4923,1,1,1,0
2021-04-05 13:03:23.797,dc626857-535a-4148-a2dc-2b56956af0f5,0,1200,15,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,5.19033109,1371b678-fce0-43f8-a2d7-000097f9569d,NULL,4923,1,1,1,0
2020-04-17 09:09:13.610,456556ca-9757-449f-adfb-57a37a216b31,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,3.342345985,5fe0f8fb-2347-4ac9-9d33-000098a63ddb,NULL,4923,1,1,1,0
2020-11-28 09:44:07.167,6e5f12b2-46b1-463c-af81-34dea5296b06,0,1000,70,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,10.115412788333334,d10d5ca3-a500-4b36-9a03-00009b0e5d3c,NULL,4923,1,1,1,0
2019-01-10 15:26:41.383,52cdbe1f-f44b-4541-8714-122413bc537d,0,1000,35,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,150.33413548833335,c710aa40-b1f6-46c1-9b8b-00009f12d327,NULL,4923,1,1,1,0
2018-11-08 09:55:09.733,5f33395b-17dc-4dd4-a74f-b144ac52f0c4,0,1000,300,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.480040293333333,4c042e6c-4479-4731-92f3-00009f15b5e5,NULL,4923,1,1,1,0
2020-12-28 12:21:27.567,6a13b523-2813-49a6-bccf-3268a5eb7241,0,1200,9,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,51.34954252666667,42146e67-eedf-41d8-a0b3-0000a07f9f34,NULL,4923,1,1,1,0
2021-01-13 09:24:49.277,4d8d61ce-c489-4f02-aab1-7cc67cd5987f,0,1000,300,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.4336437766666667,6de86721-2c3f-4c36-98bc-0000a3105079,NULL,4923,1,1,1,0
2021-01-05 13:21:48.660,9890bdd5-276a-4f46-9c2a-715332f7f1f5,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,164.66096482833333,e88083b4-a014-4f55-9f2c-0000a638edcd,NULL,4923,1,1,1,0
2020-12-02 10:40:50.260,479939be-6f0b-4e41-9d59-d2cb2f401d67,0,1000,180,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,24.954064028333335,b1fa3c66-9918-4520-9aac-0000a71555a1,NULL,4923,1,1,1,0
2019-01-10 13:19:39.707,6a2d35bd-8cf2-4c66-b079-a9d3cb1ef15d,0,1000,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,30.2830228,b2f26d4b-23e3-4e1c-bb90-0000af1077ea,NULL,4923,1,1,1,0
2019-02-14 17:19:13.510,3224712f-e94e-4e5b-9355-eefb0ca444d1,0,1000,39,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,1.0057893516666667,1f319f96-92c6-45bb-ba5f-0000b25e2e25,NULL,4923,1,1,1,0
2018-10-14 08:43:37.490,ce5a915f-6563-4592-818d-bd8b4213d633,0,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.444562328333333,5b49184c-d235-4519-83d3-0000b3276adc,NULL,4923,1,1,1,0
2020-09-02 11:42:11.217,60efa5ff-0a8a-40d5-a5b0-542823bffadf,0,1200,51,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,2.6960901466666667,2ce9d11c-ef02-4c81-946d-0000b3bacecd,NULL,4923,1,1,1,0
2021-07-31 10:33:58.173,36858d67-44a5-4cbc-ad19-5a474f47802a,0,1200,41,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,14.09706276,4a6d017b-b552-4f52-a84a-0000bb7e81c0,NULL,4923,1,1,1,0
2020-10-31 09:34:06.013,124b0cc1-7638-4a1c-8f37-e1ba23f6f42f,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,11.356277151666667,24157680-0bad-49b4-8668-0000bd272cff,NULL,4923,1,1,1,0
2021-01-04 09:40:23.647,93c267e6-6b6e-4e0f-b0d0-47cdb6f8ab8b,0,1000,90,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,7.8038229333333335,0d5285d9-5a65-4de9-8fdc-0000bd836aa9,NULL,4923,1,1,1,0
2021-08-01 11:20:46.077,974aecf6-825d-4733-95d3-50aa9c8ecb30,0,1200,43,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,29.214593173333334,b4d6afab-1a58-4eb2-887b-0000bfd6c675,NULL,4923,1,1,1,0
2020-09-08 08:40:34.607,ec6b0d58-cf6f-480c-94e6-91ebf5343dfe,0,1000,210,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,5.164464911666667,88bf012b-0773-45c2-8d7e-0000c1c2fc09,NULL,4923,1,1,1,0
2018-07-08 08:59:42.167,9cbc05e5-f23a-4f6e-ada2-38625b7eb321,1,1000,250,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,4.2103310233333335,0057e1ae-ae16-46fb-9e59-0000c273e89b,NULL,4923,1,1,1,0
2020-12-18 11:41:54.683,6d452127-8a63-4804-a7a7-921b0b333eaa,0,1000,110,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,56.880550815,14e2066f-0d65-4d3d-ae27-0000c2e05546,NULL,4923,1,1,1,0
2020-10-18 09:31:47.120,68f44a35-5ad1-44f3-ad84-b6cc6f7012f1,0,1000,240,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,12.764042976666667,c234b734-93bc-433f-b6b4-0000c2e0b753,NULL,4923,1,1,1,0
2019-03-06 00:46:36.103,fec69557-0f6d-4b96-99eb-2435b6a13356,0,1000,17,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.116316375,1ac28834-d6dd-4c79-90c9-0000c3b7b259,NULL,4923,1,1,1,0
2020-12-22 11:30:48.033,a3e1897a-978b-422c-94e6-9d6b59c97205,0,1200,25,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.2823955966666667,7325b652-c9df-4ca3-95ec-0000c81bdbfc,NULL,4923,1,1,1,0
2020-10-19 09:30:44.217,c0df03c6-cb95-481c-ad1d-347506c01c8f,0,1000,190,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.89061221,008a579a-2345-4a7f-83ec-0000ca397fd6,NULL,4923,1,1,1,0
2020-12-11 12:25:51.683,d9df65e6-3e51-4878-80f9-2efa40f6f05c,0,2001,50,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,14.454707665,ebf63307-983c-482d-8b9b-0000cb747809,NULL,4923,1,1,1,0
2020-08-28 12:12:29.947,58dbc0da-0409-4ad6-b76a-5f926f227568,0,1200,49,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,5.085658051666667,d069c8c7-e1d4-45b6-bc7e-0000cea7b76f,NULL,4923,1,1,1,0
2018-12-15 14:07:06.130,ebd44129-fe58-4716-9171-8ce6e4778188,0,1000,43,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,22.169061143333334,33d682f6-67ef-4277-826c-0000cf85f0d3,NULL,4923,1,1,1,0
2020-12-28 11:53:34.187,c231f092-81bf-4cca-be8e-fb863c6ee3dd,0,1000,200,10164,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,60.394894263333335,0450b6de-e9f0-4b77-8641-0000d0fc87e1,NULL,4923,1,1,1,0
